name,type,website,city,state_id,address,latitude,longitude,firstname,lastname,role,email,phone_number,facebook,x,instagram,mondayOpen,mondayClose,tuesdayOpen,tuesdayClose,wednesdayOpen,wednesdayClose,thursdayOpen,thursdayClose,fridayOpen,fridayClose,saturdayOpen,saturdayClose,sundayOpen,sundayClose,zip,merchandise,social_media
Bearpaw River Brewing Co,Micro,www.bearpawriverbrewing.com,Wasilla,AK,4605 E Palmer Wasilla Hwy,41.13571,-81.8638,Jack,Wade,BREWERY_OWNER,info@bearpawriverbrewing.com,(907) 373-2537,https://www.facebook.com/bearpawriverbrewingcompany/,https://www.instagram.com/bearpawriverbrew/,https://twitter.com/bearpawriver,15:00,20:00,15:00,20:00,15:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,15:00,20:00,99654,false,true
Bearpaw River Brewing Co,Micro,www.bearpawriverbrewing.com,Wasilla,AK,240 E Railroad Ave,41.71462,-81.2978,,,BREWERY_MANAGER,info@bearpawriverbrewing.com,(907) 373-2537,https://web.facebook.com/bearpawriverbrewingcompany,https://www.instagram.com/bearpawriverbrew/,,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,99654,false,true
Big Delta Brewing Company,Brewpub,https://www.bigdeltabrewingcompany.com/,Delta Junction,AK,1205 Richardson Highway,38.87963,-82.297,Kendall,Greenleaf,BREWERY_OWNER,Bigdeltabrewingcompany@gmail.com,(907) 895-2222,https://web.facebook.com/bigdeltabrewingcompany,https://www.instagram.com/bigdeltabrewing/,,falseInfo,falseInfo,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,99737,false,true
Black Spruce Brewing Company,Taproom,https://www.blacksprucebeer.com/,Fairbanks,AK,3290 Peger Rd Ste B,40.554,-81.92,Carey/Jake/Stephanie,Fristoe/Hovenden/Haskins,BREWERY_OWNER,blacksprucebeer@gmail.com,(907) 328-0448,https://web.facebook.com/blacksprucebeer,https://www.instagram.com/blacksprucebeer/,,15:00,20:00,15:00,20:00,15:00,20:00,15:00,20:00,15:00,20:00,12:00,20:00,Closed,Closed,99709,true,true
Bleeding Heart Brewery,Micro,www.bleedingheartbrewery.com,Palmer,AK,562 S Denali St,41.075,-81.52,Stefan,Marty,BREWERY_OWNER,bleedingheartbrewing@hotmail.com,(907)746-2421,https://www.facebook.com/bleedingheartbrewery/,https://www.instagram.com/bleeding_heart_brewery/,https://twitter.com/BleedForBrew,Closed,Closed,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,10:00,20:00,99645,false,true
Boots 2 Brews At Zip Kombucha,Taproom,http://www.zipkombucha.com/,Anchorage,AK,3404 Arctic Blvd,41.124,-81.44,Jessie,Janes,BREWERY_OWNER,INFO@ZIPKOMBUCHA.COM,(907)351-7821,https://web.facebook.com/boots2brews,https://www.instagram.com/zip_kombucha/,https://twitter.com/ZipKombucha,Closed,Closed,14:00,20:00,14:00,20:00,14:00,20:00,14:00,20:00,14:00,20:00,14:00,20:00,99503,true,true
Brewerks,Taproom,,Anchorage,AK,625 W 59th Ave,41.236,-80.82,Chad,Ringler,BREWERY_OWNER,,,,https://www.instagram.com/akbrewerks/?hl=en,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,48:00,falseInfo,48:00,falseInfo,14:00,20:00,falseInfo,falseInfo,99518,false,false
Broken Tooth Brewing Co,Brewpub,https://brokentoothbrewing.ne,Anchorage,AK,2021 Spar Ave,39.761,-84.2,Warren,Hancock,BREWERY_OWNER,brokentoothbrewing@gmail.com,(907) 278-4999,https://www.facebook.com/brokentoothbrewing/,https://www.instagram.com/brokentoothbrewing/,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,99501,true,true
"Cooper Landing Brewing Company, LLC.",Taproom,www.cooperlandingbrewing.com,Cooper Landing,AK,21879 Sterling Highway,40.421,-84.49,Nelz,Barnett,BREWERY_OWNER,nelzb@cooperlandingbrewing.com,(907) 595-2522,https://www.facebook.com/cooperlandingbrewing/,https://www.instagram.com/cooper_landing_brewing_company/,,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,99572,false,true
Cyfalsesure Brewing,Micro,www.cyfalsesure.beer,Anchorage,AK,144 E Potter Dr Unit E,39.445,-84.39,Clarke,Pelz,BREWERY_OWNER,cyfalsesure@cyfalsesure.beer,(907) 563-2966,https://www.facebook.com/CyfalsesureBrewing/,https://www.instagram.com/cyfalsesurebrewing/?hl=en,https://twitter.com/cyfalsesurebrewing?lang=en,Closed,Closed,15:00,20:00,15:00,20:00,15:00,20:00,14:00,20:00,14:00,20:00,14:00,20:00,99518,false,true
Denali Brewing Company,Micro,www.denalibrewing.com,Talkeetna,AK,13605 E Main Street,40.144,-84.11,Sassan,Mossanen,BREWERY_OWNER,denalibrewing@gmail.com,(907) 733-2536,https://www.facebook.com/Denalibrewing/,https://www.instagram.com/denalibrewing/,,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,99676,true,true
Devil's Club Brewing,Brewpub,www.devilsclubbrewing.com,Juneau,AK,100 N Franklin St,39.096,-84.51,Ryan,Lindsay,BREWERY_MANAGER,beer@devilsclubbrewing.com,(907) 523-2739,https://www.facebook.com/devilsclubbeer,https://www.instagram.com/devilsclubbeer/,https://twitter.com/DevilsClubBeer,Closed,Closed,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,99801,false,true
"First and Main Brew, LLC",Micro,https://www.firstandmainbrew.com/,Craig,AK,107 First St,40.306,-80.97,Josh ,Andrews,BREWERY_OWNER,josh@firstandmainbrew.com,(907) 401-0127,,https://www.instagram.com/firstandmainbrew/,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,99921,true,true
Forbidden Peak Brewery,Micro,https://forbiddenpeak.com/,Juneau,AK,11798 Glacier Hwy,39.927,-83.81,Skye,Stekoll,BREWERY_OWNER,info@forbiddenpeak.com,(907) 523-7787,https://web.facebook.com/ForbiddenPeakBrewery,https://www.instagram.com/forbiddenpeakbrewery/,,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,99801,true,true
Gakona Brewing Company,Micro,www.gakonabrewing.com,Gakona,AK,Mile 0.5 Tok Cutoff Hwy,39.228,-84.35,Eddie,Miner,BREWERY_OWNER,eddie@gakonabrewing.com, (907) 822-5609,https://www.facebook.com/GakonaBrewingSupplyCompany/,,,Closed,Closed,Closed,Closed,Closed,Closed,14:00,20:00,12:00,20:00,12:00,20:00,12:00,18:00,99586,false,true
Girdwood Brewing Company,Micro,www.girdwoodbrewing.com,Girdwood,AK,2700 Altrueka Highway,39.094,-84.3,Rory and Brett,Marenco,BREWERY_OWNER,info@girwoodbrewing.com,907-783-2739,https://www.facebook.com/girdwoodbrewingco/,https://www.instagram.com/girdwood_brewing_co/,,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,99587,true,true
Glacier Brewhouse,Brewpub,www.glacierbrewhouse.com,Anchorage,AK,737 W 5th Ave Ste 110,41.27,-82.42,Bob,Acree,BREWERY_OWNER,info@glacierbrewhouse.com,(907) 274-2739,https://www.facebook.com/GlacierBrewHouse,https://www.instagram.com/gbrewhouseak/,https://twitter.com/GBrewHouseAK,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,99501,true,true
"Grace Ridge Brewing, Inc.",Micro,www.graceridgebrewing.com,Homer,AK,870 Smoky Bay Way,39.401,-84.56,Sherry,Stead,BREWERY_OWNER,info@graceridgebrewing.com,(907)435-0601,https://www.facebook.com/graceridgebrewing/,,https://www.instagram.com/graceridgebrewing/,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,99603,false,true
Growler Bay Brewing Co,Taproom,https://growlerbaybrewing.com/,Valdez,AK,224 Galena Street,40.801,-81.37,Rhonda and Paul,Langley,BREWERY_OWNER,info@growlerbaybrewing.com,(907)-835-4222,https://web.facebook.com/valdezbeer/,https://www.instagram.com/growlerbaybrewing,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,16:00,20:00,falseInfo,falseInfo,99686,true,true
Haines Brewing Co,Taproom,www.hainesbrewing.com,Haines,AK,327 Main St,41.486,-81.7,Paul,Wheeler,BREWERY_OWNER,hainesbrew@yahoo.com,(907) 766-3823,https://www.facebook.com/hainesbrewing,https://www.instagram.com/hainesbrewing/,https://twitter.com/hainesbrewing,12:00,19:00,12:00,19:00,12:00,19:00,12:00,19:00,12:00,19:00,falseInfo,falseInfo,falseInfo,falseInfo,99827,true,true
Harbor Mountain Brewing Co,Micro,https://www.harbormountainbrewing.com/,Sitka,AK,1209 Sawmill Creek Road,39.268,-84.26,Zachary,Anderson,BREWERY_OWNER,cheers@harbormountainbrewing.com,(907) 308-7339,https://web.facebook.com/HarborMtnBrewing/,https://www.instagram.com/harbormtnbrewing/,,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,99835,false,true
Homer Brewing Co,Micro,www.homerbrew.com,Homer,AK,1411 Lake Shore Dr,41.488,-83.87,Karen,Berger,BREWERY_OWNER,info@homerbrew.com,907-235-3626,https://www.facebook.com/Homer-Brewing-Company-186501811437677/,,,13:00,19:00,13:00,19:00,13:00,19:00,13:00,19:00,13:00,19:00,13:00,18:00,falseInfo,falseInfo,99603,true,true
HooDoo Brewing Co,Micro,www.hoodoobrew.com,Fairbanks,AK,1951 Fox Ave,40.904,-81.43,Stephen,McCasland,BREWERY_OWNER,greatbeer@hoodoobrew.com,(907) 459-2337,https://www.facebook.com/HooDooBrew/,https://www.instagram.com/hoodoobrew/?hl=en,https://twitter.com/hoodoobrew,Closed,Closed,15:00,20:00,15:00,20:00,15:00,20:00,11:00,20:00,11:00,20:00,falseInfo,falseInfo,99701,false,true
Kassik's Brewery,Micro,www.kassiksbrew.com,Kenai,AK,47160 Spruce Haven St,39.182,-84.43,Rick and Michelle,McGlasson,BREWERY_OWNER,Kassiksbrewery@gmail.com,907-776-4055,https://web.facebook.com/kassiksbrewery907/,https://www.instagram.com/kassiksbrewery,https://www.twitter.com/kassiksbrew,Closed,Closed,15:00,19:00,15:00,19:00,15:00,19:00,12:00,19:00,Closed,Closed,Closed,Closed,99611,false,true
Kenai River Brewing Co,Brewpub,www.kenairiverbrewing.com,Soldotna,AK,308 Homestead Ln,41.508,-81.69,Doug,Hogue,BREWERY_OWNER,kenairiverbrewingco@alaska.net,(907) 262-2337,https://www.facebook.com/Kenai-River-Brewing-Company-113718675606/?rf=149335441869048,https://www.instagram.com/kenairiverbrew/,https://twitter.com/kenairiverbrew?lang=en,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,99669,false,true
King Street Brewing Co,Micro,www.kingstreetbrewing.com,Anchorage,AK,9050 King Street,41.102,-80.64,Shane,Kingry,BREWERY_OWNER,info@kingstreetbrewing.com,(907) 336-5464,https://web.facebook.com/kingstreetbrewing,,,14:00,20:00,14:00,20:00,14:00,20:00,14:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,99515,false,true
Klondike Brewing Company,Taproom,www.klondikebeer.com,Skagway,AK,365 2nd Ave,39.721,-81.5,Thomas,O'Brien,BREWERY_OWNER,info@kingstreetbrewing.com,(907) 983-2778,https://web.facebook.com/klondikebeer/,https://www.instagram.com/klondikebeer/,https://twitter.com/KlondikeBeer,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,99840,false,true
"Kodiak Island Brewing Co, LLC",Taproom,www.kodiakbrewery.com,Kodiak,AK,117 Lower Mill Bay Rd,40.16,-83.08,Ben,Millstein,BREWERY_OWNER,bmills@ak.net,(907) 486-2537,https://web.facebook.com/Kodiak-Island-Brewing-Still-75931540925/,,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,99615,true,true
Last Frontier Brewing Company,Brewpub,https://lastfrontierbrew.com/,Wasilla,AK,238 N Boundary St,40.101,-83.11,Randy and Robby,Martin,BREWERY_OWNER,lfbrew58@gmail.com,(907) 357-7200,https://web.facebook.com/thelastfrontierbrewingcompany/?_rdc=1&_rdr,,https://twitter.com/frontierbrew,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,21:00,99654,false,true
Lat 65 Brewing Co.,Taproom,https://www.lat65brewing.com/,Fairbanks,AK,150 Eagle Ave,39.2,-84.38,Andy/Zeb,Roe/Mabie,BREWERY_OWNER,info@lat65brewing.com,(907) 328-7748,https://www.facebook.com/Lat65/,,,14:00,20:00,14:00,20:00,14:00,20:00,14:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,99701,false,true
Lazy Mountain Brewing Company,Micro,https://lazymountainbrewing.com/,Palmer,AK,15905 E Helmaur Pl,41.491,-81.71,Neil,Gotschall,BREWERY_OWNER,brewmeister@lazymountainbrewery.com,(907) 229-1801,https://web.facebook.com/LazyMountainBrewingCompany,,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,99645,false,true
Magnetic falserth Brewing Company,Taproom,https://magneticfalserthbrewingco.com/,Anchorage,AK,8861 golovin st,41.159,-81.36,Jeremiah,Christian,BREWERY_OWNER,magfalserthbrewing@gmail.com,(907) 891-7406,https://web.facebook.com/MagneticfalserthBrewingCo,https://www.instagram.com/magfalserthbrewing/,,Closed,Closed,Closed,Closed,16:00,20:00,16:00,20:00,16:00,20:00,14:00,20:00,14:00,20:00,99518,true,true
Matanuska Brewing Company,Micro,www.matanuskabrewco.com,Palmer,AK,513 S Valley Way,39.118,-84.52,Kevin,Burton,BREWERY_OWNER,ContactMatanuska@gmail.com,(907) 745-2337,https://web.facebook.com/MatanuskaBrewingPalmer,https://twitter.com/Matanuskabeer,https://www.instagram.com/matanuskabrewing/?hl=en,11:30,20:00,11:30,20:00,11:30,20:00,11:30,20:00,11:30,20:00,11:30,20:00,11:30,20:00,99645,false,true
Midnite Mine Brewing Company,Taproom,,Fairbanks,AK,308 Wendell Ave,40.02,-82.88,Talon,Hobbs,BREWERY_OWNER,,(907)456-5348,https://web.facebook.com/midniteminefairbanks,https://www.instagram.com/midniteminebrewingco,,10:00,26:00,10:00,26:00,10:00,26:00,10:00,26:00,10:00,27:30,10:00,27:30,10:00,26:00,99701,false,false
Midnight Sun Brewing Co,Micro,www.midnightsunbrewing.com,Anchorage,AK,8111 Dimond Hook Dr,39.675,-84.12,Lee,Ellis,BREWERY_OWNER,info@midnightsunbrewing.com,(907) 344-1179,https://web.facebook.com/midnightsunbrewingcompany/,https://www.instagram.com/midnightsunbrewingco/?hl=en,https://twitter.com/midsunbrewing?lang=en,Closed,Closed,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,10:00,20:00,10:00,16:00,99507,false,true
Mooses Tooth Brewing,Brewpub,www.moosestooth.net,Anchorage,AK,3300 Old Seward Hwy,41.137,-81.48,Rod,Hancock,BREWERY_OWNER,hancock@moosestooth.net,(907)258-2537,https://web.facebook.com/moosestoothpub/,https://www.instagram.com/moosestoothpub/,,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,10:30,24:00,11:00,24:00,11:00,23:00,99503,true,true
Odd Man Rush,Micro,www.oddmanrushbrewing.com,Eagle River,AK,10930 Mausel St Ste A1,41.137,-81.48,Ross,Johnson,BREWERY_OWNER,oddmanrushbrewing@gmail.com,(907) 696-2337,https://web.facebook.com/oddmanrushbrewing,https://www.instagram.com/oddmanrushbrewing/,https://twitter.com/OMR_Brewing,14:00,20:00,14:00,20:00,14:00,20:00,14:00,20:00,13:00,20:00,13:00,20:00,13:00,20:00,99577,false,true
Olds River Brewing Company,Brewpub,https://oldsriverinn.com/,Kodiak,AK,32233 Pasagshak Rd,39.649,-81.86,Fred and Mary,Barber,BREWERY_OWNER,oldsriverinn@gmail.com,(907) 486-6040,https://web.facebook.com/Olds-River-Inn-Restaurant-Brewery-314631275219409,,,Closed,Closed,Closed,Closed,16:00,21:00,16:00,21:00,16:00,21:00,11:00,16:00,Closed,Closed,99615,false,true
Onsite Brewing Company,Taproom,https://onsitebrewing.com/,Anchorage,AK,3211 Denali Street,39.335,-82.98,Thomas ,Chamber,BREWERY_OWNER,info@onsitebrewing.com,(907) 310-2337,https://web.facebook.com/onsitebrewingcompany,https://www.instagram.com/onsitebrewingco/,,falseInfo,falseInfo,falseInfo,falseInfo,16:00,20:00,16:00,20:00,16:00,20:00,falseInfo,falseInfo,falseInfo,falseInfo,99503,true,true
Raven's Ring Brewing,Taproom,,Anchorage,AK,12150 Industry Way,40.299,-83.07,Lee,Butterfield,BREWERY_OWNER,,,https://web.facebook.com/RavensRingBrewingCompnay,,https://www.instagram.com/ravensringbrewingco/,Closed,Closed,Closed,Closed,16:00,20:00,16:00,20:00,16:00,20:00,12:00,20:00,12:00,20:00,99515,false,true
RoughWoods Inn and Cafe & Microbrewery,Brewpub,,Nenana,AK,623 falserth A St,40.155,-83.01,Ruth,Coy,BREWERY_OWNER,roughwoods1@jufalse.com,(907) 832-5299,https://web.facebook.com/RoughwoodsInnandCafe/,,,08:00,18:00,Closed,Closed,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,99760,false,true
Silver Gulch Brewing Co,Micro,www.silvergulch.com,Fox,AK,2195 Old Steese Highway,41.581,-83.88,Matthew,Jackson,BREWERY_OWNER,matt@silvergulch.com,(907) 452-2739,https://web.facebook.com/Silvergulch/?_rdc=1&_rdr,https://www.instagram.com/silvergulch/,https://twitter.com/silvergulch?lang=en,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,17:00,21:00,17:00,21:00,17:00,21:00,17:00,21:00,99712,false,true
St Elias Brewing Co,Micro,www.steliasbrewingco.com,Soldotna,AK,434 Sharkathmi Ave,39.759,-82.67,Zach,Henry,BREWERY_OWNER,,(907) 260-7837,https://web.facebook.com/St-Elias-Brewing-Company-197257649564/,,,15:00,21:00,15:00,21:00,15:00,21:00,15:00,21:00,15:00,22:00,15:00,22:00,15:00,21:00,99669,false,true
Turnagain Brewing,Micro,www.turnagainbrewing.com,Anchorage,AK,7920 King St,40.731,-84.14,Ted,Rosenzweig,BREWERY_OWNER,turnagainBrewing@gmail.com,(907) 646-2337,https://web.facebook.com/TurnagainBrewing/,https://www.instagram.com/turnagainbrewing/,,Closed,Closed,falseInfo,falseInfo,16:00,20:00,14:00,20:00,14:00,20:00,14:00,20:00,14:00,18:00,99507,true,true
Valdez Brewing,Taproom,http://valdezbrewing.com/,Valdez,AK,141 Galena Dr,41.1,-80.79,William,Arrigall-Watkins,BREWERY_MANAGER,info@valdezbrewing.com,(907) 835-4123,https://web.facebook.com/valdezbrewing/,https://www.instagram.com/valdezbrewing/,,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,99686,true,true
Bentonville Brewing Co,Micro,www.bentonvillebrewing.com,Bentonville,AR,901 SW 14th St Ste 100,40.799,-81.52,Katie,Boykin,BREWERY_OWNER,info@bentonvillebrewing.com,(479) 903-7330,https://web.facebook.com/bentonvillebrewing/,https://twitter.com/bentonvillebrew,https://www.instagram.com/bentonvillebrewing/,13:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,72712,false,true
Bike Rack Brewing Co,Alt Prop,www.bikerackbrewing.com,Bentonville,AR,410 SW A St Ste 6,39.073,-84.34,Steven,Outain,BREWERY_OWNER,bikerackbrewingco@gmail.com,(479) 268-6648,,https://twitter.com/BikeRackBrewing,https://www.instagram.com/bikerackbrewingco,15:00,22:00,15:00,22:00,15:00,22:00,15:00,22:00,12:00,23:00,12:00,23:00,12:00,22:00,72712,false,true
Bike Rack Brewing Co - 8th Street Market,Taproom,www.bikerackbrewing.com,Bentonville,AR,801 SE 8th St,39.054,-84.05,,,BREWERY_MANAGER,,(479) 319-6593,https://web.facebook.com/bikerackbrewing/,,,15:00,22:00,15:00,22:00,15:00,22:00,15:00,22:00,12:00,23:00,12:00,23:00,12:00,22:00,72712,false,true
Blade & Barrel Brewing Co,Brewpub,https://www.bladeandbarrelar.com/,Jacksonville,AR,140 John Harden Dr,39.95,-82.98,Mike,Green,BREWERY_OWNER,bladeandbarrelbrewing@gmail.com,(501)596-9066,https://web.facebook.com/bladeandbarrelarkansas/,,https://www.instagram.com/bladeandbarrelbrewing/,Closed,Closed,16:00,21:00,16:00,21:00,16:00,21:00,11:00,22:00,11:00,22:00,11:00,20:00,72076,false,true
Boston Mountain Brewing,Taproom,https://fayettevillealetrail.com/breweries/boston-mountain-brewing/,Fayetteville,AR,121 W Township St Ste 11,41.663,-83.65,Matt,Thompsom,BREWERY_OWNER,niache34@hotmail.com,479) 332-4103,https://web.facebook.com/bostonmountainbrewing,,,Closed,Closed,falseInfo,falseInfo,falseInfo,falseInfo,16:00,21:00,15:00,22:00,15:00,22:00,11:00,18:00,72703,false,true
Brick Oven Pizza Co / Brick & Forge Brewing,Brewpub,www.brickovenpizzacompany.com,Harrison,AR,814 Hwy 62/65 Suite 1009D,41.185,-80.76,Bill,Riffle,BREWERY_OWNER,,(870) 741-0012,https://web.facebook.com/BrickForgeBrewWorksHarrison/,https://twitter.com/bfbwharrison,https://www.instagram.com/bricksandbarley.pizza/,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,22:00,72601,false,true
Brick Oven Pizza Co / Brick & Forge Brew Works,Brewpub,www.brickovenpizzacompany.com,Harrison,AR,2410 Linwood Dr,39.875,-84.02,,,BREWERY_MANAGER,,(870) 236-4200,,,,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,22:00,72601,false,true
Burks Brothers Brewing,Micro,,Bryant,AR,2315 Shady Pines,41.171,-81.86,Catherine,Burks,BREWERY_OWNER,catherine@burksbrothersbrewing.com,(501)507-8797,https://web.facebook.com/b3beers/,,https://www.instagram.com/b3brews,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,14:00,19:00,16:00,22:30,13:00,22:00,01:00,16:00,72022,false,true
Columbus House Brewery,Taproom,www.columbushousebrewery.com,Fayetteville,AR,701 W falserth St,38.732,-83.01,Jason,Corral,BREWERY_OWNER,columbushousebrewery@gmail.com,(479) 935-3752,https://web.facebook.com/columbushousebrewery/,,https://www.instagram.com/columbus_house_brewery,15:00,21:00,15:00,21:00,15:00,21:00,15:00,21:00,15:00,21:00,13:00,21:00,12:00,20:00,72701,false,true
Core Brewing & Distilling Co,Micro,www.corebeer.com,Springdale,AR,2470 N Lowell Rd Ste A3,39.982,-82.96,Tyler,Armstrong,BREWERY_MANAGER,tyler@corebeer.com,(479) 717-2231,https://web.facebook.com/coreofarkansas/,https://twitter.com/corebrewery,https://www.instagram.com/corebrewing,Closed,Closed,Closed,Closed,Closed,Closed,16:00,22:00,16:00,22:00,12:00,22:00,Closed,Closed,72764,true,true
Country Monks Brewing,Taproom,https://countrymonks.org/country-monks-brewing,Subiaco,AR,405 N Subiaco Ave,41.644,-81.41,Basil,Taylor,BREWERY_OWNER,brew@subi.org,(337) 831-4648,https://web.facebook.com/countrymonksbrewing,,https://www.instagram.com/countrymonksbrewing,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,09:00,16:00,falseInfo,falseInfo,72865,false,true
